imageName,VisType,originalPhrases,originalSentiments,subj_raw,subj_synset,subj_category,subj_attrs,pred_raw,pred_canon,obj_raw,obj_synset,obj_category,obj_attrs,sentiment,topic
InfoVisJ.1054.3.png,Area,Numbers of entities; Information density; Numbers of colors; Readability,(+); (+); (+); (+),color_encoding,property.color,property,numerous_colors_used,complicates_interpretation_of,complicates_interpretation_of,data_entities,content.data,content,high_entity_count,[+],Visual Encoding Clarity
InfoVisJ.1054.3.png,Area,Numbers of entities; Information density; Numbers of colors; Readability,(+); (+); (+); (+),text_labels,text.label,text,poor_readability,hinders_comprehension_of,hinders_comprehension_of,chart,whole.visualization,whole,high_information_density,[+],Immediacy / Cognitive Load
InfoVisC.57.4.png,Bar,lots of colors close together; not sure what the circles are representing,(+); (+),color_scheme,property.color,property,many_colors_present; colors_densely_clustered,increases_clutter_around,increases_clutter_around,circles,mark.point,mark,unclear_representation; ambiguous_visual_encoding,[+],Aesthetics Uncertainty
InfoVisC.57.4.png,Bar,lots of colors close together; not sure what the circles are representing,(+); (+),circles,mark.point,mark,unclear_representation; ambiguous_visual_encoding,requires_interpretation_effort,requires_interpretation_effort,color_scheme,property.color,property,many_colors_present; colors_densely_clustered,[+],Immediacy / Cognitive Load
wsj226.png,Bar,how that changed over one year; shows crop each country/region produces,(+); (+),country_region,structure.region,structure,multiple_countries_regions,mapped_to,mapped_to,crop_type,content.category,content,multiple_crop_categories,[+],Data Density / Image Clutter
wsj226.png,Bar,how that changed over one year; shows crop each country/region produces,(+); (+),chart,whole.visualization,whole,temporal_comparison_required,encodes_change_over,encodes_change_over,time_period,content.category,content,one_year_change_shown,[+],Immediacy / Cognitive Load
InfoVisJ.1204.7.png,Bar,more objects; more data to comprehend,(+); (+),data_elements,content.data,content,high_object_count,increases_cognitive_load_of,increases_effort,chart,whole.visualization,whole,large_data_volume,[+],Immediacy / Cognitive Load
economist_daily_chart_75.png,Bar,more bars; bars extending horizontally; It is harder to read,(+); (+); (+),bars,mark.bar,mark,high_bar_count; extends_horizontally,increases_clutter_in,increases_clutter_in,chart,whole.visualization,whole,harder_to_read,[+],Data Density / Image Clutter
economist_daily_chart_75.png,Bar,more bars; bars extending horizontally; It is harder to read,(+); (+); (+),bars,mark.bar,mark,high_bar_count; extends_horizontally,extends_along,extends_along,horizontal_axis,furniture.axes,furniture,,[+],Visual Encoding Clarity
VASTJ.1720.4.png,Bar,simple bar graph; could gather what it meant,(-); (-),bar_graph,whole.visualization,whole,simple_chart_type; easily_interpretable,affords_quick_understanding,affords_quick_understanding,bars,mark.bar,mark,straightforward_encoding,[-],Immediacy / Cognitive Load
InfoVisJ.2639.8.png,Bar,color bar; longer to interpret,(+); (+),color_bar,mark.bar,mark,adds_visual_complexity,increases_cognitive_load_of,increases_effort,visualization,whole.visualization,whole,requires_longer_interpretation,[+],Immediacy / Cognitive Load
InfoVisC.65.8.png,Bar,clearer colors; simple to grasp the ideas; color dimension (one versus two); numbers more complex than dot,(-); (-); (+); (+),numerical_labels,text.label,text,numbers_increase_complexity,more_complex_than,compared_with,dot_marks,mark.point,mark,,[+],Visual Encoding Clarity
InfoVisC.65.8.png,Bar,clearer colors; simple to grasp the ideas; color dimension (one versus two); numbers more complex than dot,(-); (-); (+); (+),color_encoding,property.color,property,clearer_distinct_colors; two_color_dimensions,aids_interpretation_of,aids_interpretation,chart,whole.visualization,whole,simple_to_grasp,[-],Immediacy / Cognitive Load
whoB32_1.png,Bar,a different color would make the image less complex; lacks contrast between blue colors; don't understand well,(+); (+); (+),blue_colors,property.color,property,insufficient_contrast,lacks_contrast_within,lacks_contrast_within,color_scheme,property.color,property,poor_color_choice,[+],Visual Encoding Clarity
whoB32_1.png,Bar,a different color would make the image less complex; lacks contrast between blue colors; don't understand well,(+); (+); (+),color_scheme,property.color,property,poor_color_choice,increases_cognitive_difficulty_of,increases_cognitive_difficulty_of,chart,whole.visualization,whole,difficult_to_understand,[+],Immediacy / Cognitive Load
visMost533.png,Bar,lacks context; requires more understanding; many elements; size; names; colors; very complex to process,(+); (+); (+); (+); (+); (+); (+),elements,mark.element,mark,many_visual_elements; varied_element_sizes,contributes_to_clutter_in,contributes_to_clutter_in,chart,whole.visualization,whole,very_complex_to_process; lacks_contextual_information; requires_domain_understanding,[+],Aesthetics Uncertainty
visMost533.png,Bar,lacks context; requires more understanding; many elements; size; names; colors; very complex to process,(+); (+); (+); (+); (+); (+); (+),labels,text.label,text,numerous_names_present,increases_cognitive_load_of,increases_effort,chart,whole.visualization,whole,very_complex_to_process; lacks_contextual_information; requires_domain_understanding,[+],Immediacy / Cognitive Load
visMost533.png,Bar,lacks context; requires more understanding; many elements; size; names; colors; very complex to process,(+); (+); (+); (+); (+); (+); (+),colors,property.color,property,high_color_variety,adds_visual_complexity_to,adds_visual_complexity_to,elements,mark.element,mark,many_visual_elements; varied_element_sizes,[+],"Color, Symbol, and Texture Details"
visMost533.png,Bar,lacks context; requires more understanding; many elements; size; names; colors; very complex to process,(+); (+); (+); (+); (+); (+); (+),context,content.domain,content,,absent_from,absent_from,chart,whole.visualization,whole,very_complex_to_process; lacks_contextual_information; requires_domain_understanding,[+],Schema
economist_daily_chart_5.png,Bar,more data; need focus to understand,(+); (+),data_elements,content.data,content,high_data_volume,increases_cognitive_demand_of,increases_cognitive_demand_of,chart,whole.visualization,whole,requires_focused_interpretation,[+],Immediacy / Cognitive Load
InfoVisJ.631.1(2).png,Bar,Densely packed information; Unclear of relations between words; Words are not oriented the same; Unclear on color values,(+); (+); (+); (+),words,text.label,text,unclear_inter_word_relations,packed_into,packed_into,word_cloud,whole.visualization,whole,densely_packed_information,[+],Aesthetics Uncertainty
InfoVisJ.631.1(2).png,Bar,Densely packed information; Unclear of relations between words; Words are not oriented the same; Unclear on color values,(+); (+); (+); (+),color_encoding,property.color,property,unclear_color_value_meaning,ambiguously_encodes,ambiguously_encodes,words,text.label,text,unclear_inter_word_relations,[+],"Color, Symbol, and Texture Details"
InfoVisJ.631.1(2).png,Bar,Densely packed information; Unclear of relations between words; Words are not oriented the same; Unclear on color values,(+); (+); (+); (+),text_orientations,text.label,text,mixed_text_orientations,increases_cognitive_load_of,increases_effort,words,text.label,text,unclear_inter_word_relations,[+],Immediacy / Cognitive Load
SciVisJ.995.5.png,Bar,axes; numerical values; information presenting; provokes thought and understanding,(+); (+); (+); (+),axes,furniture.axes,furniture,multiple_axes_present,annotated_with,annotated_with,numerical_values,content.number,content,dense_numerical_labels,[+],Semantics / Text Legibility
SciVisJ.995.5.png,Bar,axes; numerical values; information presenting; provokes thought and understanding,(+); (+); (+); (+),numerical_values,content.number,content,dense_numerical_labels,increases_cognitive_load_of,increases_effort,data_content,content.data,content,rich_information_presented; provokes_thought_and_understanding,[+],Immediacy / Cognitive Load
InfoVisJ.924.5.png,Bar,Description easy to read; Key is easy to understand; Labels are clear,(+); (+); (+),legend,furniture.legend,furniture,easy_to_understand,aids_interpretation_of,aids_interpretation,description,text.description,text,easy_to_read,[-],Immediacy / Cognitive Load
InfoVisJ.924.5.png,Bar,Description easy to read; Key is easy to understand; Labels are clear,(+); (+); (+),labels,text.label,text,clear_labeling,supports_readability_of,aids_interpretation,description,text.description,text,easy_to_read,[-],Semantics / Text Legibility
VASTJ.412.3.png,Bar,easy to understand; only has two colors,(-); (-),color_scheme,property.color,property,only_two_colors_used,reduces_clutter_in,reduces_clutter_in,chart,whole.visualization,whole,easy_to_understand,[-],Aesthetics Uncertainty
whoK23_2.png,Bar,A lot of data; A lot of text; Hard to understand,(+); (+); (+),data_elements,content.data,content,high_data_volume,contributes_to_clutter_in,contributes_to_clutter_in,chart,whole.visualization,whole,difficult_to_interpret,[+],Data Density / Image Clutter
whoK23_2.png,Bar,A lot of data; A lot of text; Hard to understand,(+); (+); (+),text_labels,text.label,text,abundant_text_present,increases_cognitive_load_of,increases_effort,chart,whole.visualization,whole,difficult_to_interpret,[+],Immediacy / Cognitive Load
InfoVisJ.459.8.png,Bar,clearer; evne though didn't understand the purpose,(-); (-),visualization,whole.visualization,whole,visually_clear_layout,perceived_as_clearer_despite,perceived_as_clearer_despite,purpose_label,text.label,text,unclear_semantic_purpose,[-],Immediacy / Cognitive Load
wsj28.png,Bar,Lots of writing; Prominent colors,(+); (+),text_elements,text.label,text,high_volume_of_writing,combined_with,combined_with,color_scheme,property.color,property,prominent_colors_present,[+],Aesthetics Uncertainty
SciVisJ.603.12.png,Bar,many graphs side by side; vary in length; unknown details,(+); (+); (+),graphs,whole.visualization,whole,many_graphs_present; arranged_side_by_side,contains,contains,bars,mark.bar,mark,vary_in_length,[+],Data Density / Image Clutter
SciVisJ.603.12.png,Bar,many graphs side by side; vary in length; unknown details,(+); (+); (+),bars,mark.bar,mark,vary_in_length,requires_interpretation_of,requires_interpretation_of,labels,text.label,text,unknown_details,[+],Immediacy / Cognitive Load
